outcome,feature_set,task,repeat,fold,feature,score_drop
delta_pos,published_plus_profiles,classification,3,4,dft_profile_mean_rc_s_max,-0.02517162471395873
delta_pos,published_plus_profiles,classification,3,4,dft_profile_mean_rc_asymmetry,0.011441647597254079
delta_pos,published_plus_profiles,classification,3,4,dft_profile_weighted_mean_oxi_min,0.04576659038901609
delta_pos,published_plus_profiles,classification,3,4,dft_profile_weighted_mean_oxi_max,-0.013729977116704761
delta_pos,published_plus_profiles,classification,3,4,dft_profile_weighted_mean_oxi_range,0.0
delta_pos,published_plus_profiles,classification,3,4,dft_profile_weighted_mean_oxi_s_min,-0.016018306636155555
delta_pos,published_plus_profiles,classification,3,4,dft_profile_weighted_mean_oxi_s_max,0.02517162471395884
delta_pos,published_plus_profiles,classification,3,4,dft_profile_weighted_mean_oxi_asymmetry,0.004576659038901698
delta_pos,published_plus_profiles,classification,4,0,litraj_min_volume,-0.025764895330112725
delta_pos,published_plus_profiles,classification,4,0,litraj_edge_length,0.004830917874396157
delta_pos,published_plus_profiles,classification,4,0,litraj_max_weighted_mean_oxidation,-5.551115123125783e-17
delta_pos,published_plus_profiles,classification,4,0,litraj_max_volume,-0.02254428341384862
delta_pos,published_plus_profiles,classification,4,0,litraj_min_mean_covalent_radius,-0.01127214170692431
delta_pos,published_plus_profiles,classification,4,0,dft_profile_volume_min,-0.004830917874396101
delta_pos,published_plus_profiles,classification,4,0,dft_profile_volume_max,-0.0064412238325282645
delta_pos,published_plus_profiles,classification,4,0,dft_profile_volume_range,0.012882447665056307
delta_pos,published_plus_profiles,classification,4,0,dft_profile_volume_s_min,-0.022544283413848676
delta_pos,published_plus_profiles,classification,4,0,dft_profile_volume_s_max,0.07085346215781002
delta_pos,published_plus_profiles,classification,4,0,dft_profile_volume_asymmetry,-0.0483091787439614
delta_pos,published_plus_profiles,classification,4,0,dft_profile_effective_cn_min,0.019323671497584516
delta_pos,published_plus_profiles,classification,4,0,dft_profile_effective_cn_max,0.014492753623188415
delta_pos,published_plus_profiles,classification,4,0,dft_profile_effective_cn_range,0.016103059581320467
delta_pos,published_plus_profiles,classification,4,0,dft_profile_effective_cn_s_min,0.0032206119162641045
delta_pos,published_plus_profiles,classification,4,0,dft_profile_effective_cn_s_max,-0.037037037037037035
delta_pos,published_plus_profiles,classification,4,0,dft_profile_effective_cn_asymmetry,-0.02576489533011278
delta_pos,published_plus_profiles,classification,4,0,dft_profile_mean_rc_min,0.0016103059581320522
delta_pos,published_plus_profiles,classification,4,0,dft_profile_mean_rc_max,-0.02737520128824472
delta_pos,published_plus_profiles,classification,4,0,dft_profile_mean_rc_range,-0.01771336553945252
delta_pos,published_plus_profiles,classification,4,0,dft_profile_mean_rc_s_min,-0.0064412238325281534
delta_pos,published_plus_profiles,classification,4,0,dft_profile_mean_rc_s_max,-0.0064412238325282645
delta_pos,published_plus_profiles,classification,4,0,dft_profile_mean_rc_asymmetry,-0.011272141706924255
delta_pos,published_plus_profiles,classification,4,0,dft_profile_weighted_mean_oxi_min,0.045088566827697296
delta_pos,published_plus_profiles,classification,4,0,dft_profile_weighted_mean_oxi_max,0.004830917874396101
delta_pos,published_plus_profiles,classification,4,0,dft_profile_weighted_mean_oxi_range,-0.012882447665056362
delta_pos,published_plus_profiles,classification,4,0,dft_profile_weighted_mean_oxi_s_min,5.551115123125783e-17
delta_pos,published_plus_profiles,classification,4,0,dft_profile_weighted_mean_oxi_s_max,0.03542673107890498
delta_pos,published_plus_profiles,classification,4,0,dft_profile_weighted_mean_oxi_asymmetry,0.01127214170692431
delta_pos,published_plus_profiles,classification,4,1,litraj_min_volume,0.004705882352941115
delta_pos,published_plus_profiles,classification,4,1,litraj_edge_length,0.0117647058823529
delta_pos,published_plus_profiles,classification,4,1,litraj_max_weighted_mean_oxidation,-0.03764705882352942
delta_pos,published_plus_profiles,classification,4,1,litraj_max_volume,-0.004705882352941226
delta_pos,published_plus_profiles,classification,4,1,litraj_min_mean_covalent_radius,0.0023529411764705577
delta_pos,published_plus_profiles,classification,4,1,dft_profile_volume_min,-0.004705882352941226
delta_pos,published_plus_profiles,classification,4,1,dft_profile_volume_max,0.004705882352941115
delta_pos,published_plus_profiles,classification,4,1,dft_profile_volume_range,-0.004705882352941171
delta_pos,published_plus_profiles,classification,4,1,dft_profile_volume_s_min,-0.009411764705882342
delta_pos,published_plus_profiles,classification,4,1,dft_profile_volume_s_max,0.0070588235294117285
delta_pos,published_plus_profiles,classification,4,1,dft_profile_volume_asymmetry,0.0117647058823529
delta_pos,published_plus_profiles,classification,4,1,dft_profile_effective_cn_min,0.002352941176470613
delta_pos,published_plus_profiles,classification,4,1,dft_profile_effective_cn_max,0.009411764705882342
delta_pos,published_plus_profiles,classification,4,1,dft_profile_effective_cn_range,-0.030588235294117694
delta_pos,published_plus_profiles,classification,4,1,dft_profile_effective_cn_s_min,0.02117647058823524
delta_pos,published_plus_profiles,classification,4,1,dft_profile_effective_cn_s_max,0.004705882352941115
delta_pos,published_plus_profiles,classification,4,1,dft_profile_effective_cn_asymmetry,0.014117647058823457
delta_pos,published_plus_profiles,classification,4,1,dft_profile_mean_rc_min,0.0117647058823529
delta_pos,published_plus_profiles,classification,4,1,dft_profile_mean_rc_max,-0.016470588235294126
delta_pos,published_plus_profiles,classification,4,1,dft_profile_mean_rc_range,0.007058823529411784
delta_pos,published_plus_profiles,classification,4,1,dft_profile_mean_rc_s_min,0.018823529411764683
delta_pos,published_plus_profiles,classification,4,1,dft_profile_mean_rc_s_max,0.0023529411764705577
delta_pos,published_plus_profiles,classification,4,1,dft_profile_mean_rc_asymmetry,0.025882352941176467
delta_pos,published_plus_profiles,classification,4,1,dft_profile_weighted_mean_oxi_min,-0.004705882352941226
delta_pos,published_plus_profiles,classification,4,1,dft_profile_weighted_mean_oxi_max,0.007058823529411784
delta_pos,published_plus_profiles,classification,4,1,dft_profile_weighted_mean_oxi_range,0.0
delta_pos,published_plus_profiles,classification,4,1,dft_profile_weighted_mean_oxi_s_min,0.0117647058823529
delta_pos,published_plus_profiles,classification,4,1,dft_profile_weighted_mean_oxi_s_max,0.018823529411764683
delta_pos,published_plus_profiles,classification,4,1,dft_profile_weighted_mean_oxi_asymmetry,-0.009411764705882397
delta_pos,published_plus_profiles,classification,4,2,litraj_min_volume,-0.0039525691699604515
delta_pos,published_plus_profiles,classification,4,2,litraj_edge_length,-0.0019762845849802257
delta_pos,published_plus_profiles,classification,4,2,litraj_max_weighted_mean_oxidation,-0.03952569169960474
delta_pos,published_plus_profiles,classification,4,2,litraj_max_volume,0.003952569169960507
delta_pos,published_plus_profiles,classification,4,2,litraj_min_mean_covalent_radius,-0.0039525691699604515
delta_pos,published_plus_profiles,classification,4,2,dft_profile_volume_min,0.005928853754940733
delta_pos,published_plus_profiles,classification,4,2,dft_profile_volume_max,-0.0039525691699604515
delta_pos,published_plus_profiles,classification,4,2,dft_profile_volume_range,0.0019762845849802257
delta_pos,published_plus_profiles,classification,4,2,dft_profile_volume_s_min,-0.017786561264822087
delta_pos,published_plus_profiles,classification,4,2,dft_profile_volume_s_max,-0.0039525691699604515
delta_pos,published_plus_profiles,classification,4,2,dft_profile_volume_asymmetry,0.007905138339920958
delta_pos,published_plus_profiles,classification,4,2,dft_profile_effective_cn_min,0.005928853754940733
delta_pos,published_plus_profiles,classification,4,2,dft_profile_effective_cn_max,-0.007905138339920958
delta_pos,published_plus_profiles,classification,4,2,dft_profile_effective_cn_range,0.005928853754940733
delta_pos,published_plus_profiles,classification,4,2,dft_profile_effective_cn_s_min,0.0256916996047431
delta_pos,published_plus_profiles,classification,4,2,dft_profile_effective_cn_s_max,-0.007905138339920958
delta_pos,published_plus_profiles,classification,4,2,dft_profile_effective_cn_asymmetry,0.0019762845849802257
delta_pos,published_plus_profiles,classification,4,2,dft_profile_mean_rc_min,-0.033596837944664004
delta_pos,published_plus_profiles,classification,4,2,dft_profile_mean_rc_max,-0.03162055335968372
delta_pos,published_plus_profiles,classification,4,2,dft_profile_mean_rc_range,-0.005928853754940733
delta_pos,published_plus_profiles,classification,4,2,dft_profile_mean_rc_s_min,0.011857707509881465
delta_pos,published_plus_profiles,classification,4,2,dft_profile_mean_rc_s_max,0.015810276679841917
delta_pos,published_plus_profiles,classification,4,2,dft_profile_mean_rc_asymmetry,0.03162055335968378
delta_pos,published_plus_profiles,classification,4,2,dft_profile_weighted_mean_oxi_min,0.02371541501976282
delta_pos,published_plus_profiles,classification,4,2,dft_profile_weighted_mean_oxi_max,-0.01581027667984186
delta_pos,published_plus_profiles,classification,4,2,dft_profile_weighted_mean_oxi_range,-0.025691699604743046
delta_pos,published_plus_profiles,classification,4,2,dft_profile_weighted_mean_oxi_s_min,-0.009881422924901129
delta_pos,published_plus_profiles,classification,4,2,dft_profile_weighted_mean_oxi_s_max,0.0039525691699604515
delta_pos,published_plus_profiles,classification,4,2,dft_profile_weighted_mean_oxi_asymmetry,-0.005928853754940677
delta_pos,published_plus_profiles,classification,4,3,litraj_min_volume,0.006864988558352381
delta_pos,published_plus_profiles,classification,4,3,litraj_edge_length,-0.025171624713958785
delta_pos,published_plus_profiles,classification,4,3,litraj_max_weighted_mean_oxidation,0.050343249427917625
delta_pos,published_plus_profiles,classification,4,3,litraj_max_volume,0.018306636155606404
delta_pos,published_plus_profiles,classification,4,3,litraj_min_mean_covalent_radius,-0.020594965675057197
delta_pos,published_plus_profiles,classification,4,3,dft_profile_volume_min,0.018306636155606404
delta_pos,published_plus_profiles,classification,4,3,dft_profile_volume_max,0.034324942791762014
delta_pos,published_plus_profiles,classification,4,3,dft_profile_volume_range,-0.013729977116704761
delta_pos,published_plus_profiles,classification,4,3,dft_profile_volume_s_min,-0.00915331807780323
delta_pos,published_plus_profiles,classification,4,3,dft_profile_volume_s_max,0.03661327231121281
delta_pos,published_plus_profiles,classification,4,3,dft_profile_volume_asymmetry,-0.002288329519450849
delta_pos,published_plus_profiles,classification,4,3,dft_profile_effective_cn_min,0.01601830663615561
delta_pos,published_plus_profiles,classification,4,3,dft_profile_effective_cn_max,-0.032036613272311276
delta_pos,published_plus_profiles,classification,4,3,dft_profile_effective_cn_range,0.013729977116704817
delta_pos,published_plus_profiles,classification,4,3,dft_profile_effective_cn_s_min,0.013729977116704817
delta_pos,published_plus_profiles,classification,4,3,dft_profile_effective_cn_s_max,0.00915331807780323
delta_pos,published_plus_profiles,classification,4,3,dft_profile_effective_cn_asymmetry,-0.018306636155606404
delta_pos,published_plus_profiles,classification,4,3,dft_profile_mean_rc_min,-0.002288329519450738
delta_pos,published_plus_profiles,classification,4,3,dft_profile_mean_rc_max,-0.020594965675057197
delta_pos,published_plus_profiles,classification,4,3,dft_profile_mean_rc_range,0.02288329519450799
delta_pos,published_plus_profiles,classification,4,3,dft_profile_mean_rc_s_min,0.002288329519450849
delta_pos,published_plus_profiles,classification,4,3,dft_profile_mean_rc_s_max,-0.006864988558352381
delta_pos,published_plus_profiles,classification,4,3,dft_profile_mean_rc_asymmetry,0.03203661327231122
delta_pos,published_plus_profiles,classification,4,3,dft_profile_weighted_mean_oxi_min,0.029748283752860427
delta_pos,published_plus_profiles,classification,4,3,dft_profile_weighted_mean_oxi_max,-0.01601830663615561
delta_pos,published_plus_profiles,classification,4,3,dft_profile_weighted_mean_oxi_range,0.004576659038901643
delta_pos,published_plus_profiles,classification,4,3,dft_profile_weighted_mean_oxi_s_min,0.004576659038901587
delta_pos,published_plus_profiles,classification,4,3,dft_profile_weighted_mean_oxi_s_max,-0.01601830663615561
delta_pos,published_plus_profiles,classification,4,3,dft_profile_weighted_mean_oxi_asymmetry,-0.004576659038901587
delta_pos,published_plus_profiles,classification,4,4,litraj_min_volume,0.0
delta_pos,published_plus_profiles,classification,4,4,litraj_edge_length,0.0050000000000000044
delta_pos,published_plus_profiles,classification,4,4,litraj_max_weighted_mean_oxidation,-0.027500000000000024
delta_pos,published_plus_profiles,classification,4,4,litraj_max_volume,-0.030000000000000027
delta_pos,published_plus_profiles,classification,4,4,litraj_min_mean_covalent_radius,-0.020000000000000018
delta_pos,published_plus_profiles,classification,4,4,dft_profile_volume_min,0.0024999999999999467
delta_pos,published_plus_profiles,classification,4,4,dft_profile_volume_max,0.04249999999999998
delta_pos,published_plus_profiles,classification,4,4,dft_profile_volume_range,0.007500000000000007
delta_pos,published_plus_profiles,classification,4,4,dft_profile_volume_s_min,0.004999999999999949
delta_pos,published_plus_profiles,classification,4,4,dft_profile_volume_s_max,0.014999999999999958
delta_pos,published_plus_profiles,classification,4,4,dft_profile_volume_asymmetry,-0.0050000000000000044
delta_pos,published_plus_profiles,classification,4,4,dft_profile_effective_cn_min,0.019999999999999962
delta_pos,published_plus_profiles,classification,4,4,dft_profile_effective_cn_max,-0.027500000000000024
delta_pos,published_plus_profiles,classification,4,4,dft_profile_effective_cn_range,0.012500000000000011
delta_pos,published_plus_profiles,classification,4,4,dft_profile_effective_cn_s_min,0.034999999999999976
delta_pos,published_plus_profiles,classification,4,4,dft_profile_effective_cn_s_max,-0.00500000000000006
