outcome,feature_set,task,model,permutation,score
delta_pos,trajectory_profiles,regression,ridge,936,-0.15686654280922324
delta_pos,trajectory_profiles,regression,random_forest,937,-0.10664324546043721
delta_pos,trajectory_profiles,regression,ridge,937,-0.22240718317319966
delta_pos,trajectory_profiles,regression,random_forest,938,-0.09361185299614157
delta_pos,trajectory_profiles,regression,ridge,938,-0.1966448631923969
delta_pos,trajectory_profiles,regression,random_forest,939,0.00030496599698059956
delta_pos,trajectory_profiles,regression,ridge,939,-0.10089019841999843
delta_pos,trajectory_profiles,regression,random_forest,940,-0.03585012910744567
delta_pos,trajectory_profiles,regression,ridge,940,-0.2285335911390285
delta_pos,trajectory_profiles,regression,random_forest,941,-0.08858177995116343
delta_pos,trajectory_profiles,regression,ridge,941,-0.22863011841701106
delta_pos,trajectory_profiles,regression,random_forest,942,-0.040061626552971866
delta_pos,trajectory_profiles,regression,ridge,942,-0.17127553976087045
delta_pos,trajectory_profiles,regression,random_forest,943,-0.036523336702619556
delta_pos,trajectory_profiles,regression,ridge,943,-0.14047508887381113
delta_pos,trajectory_profiles,regression,random_forest,944,-0.05627430327691827
delta_pos,trajectory_profiles,regression,ridge,944,-0.14664390695757448
delta_pos,trajectory_profiles,regression,random_forest,945,-0.07351658654317579
delta_pos,trajectory_profiles,regression,ridge,945,-0.17385339351183277
delta_pos,trajectory_profiles,regression,random_forest,946,-0.05619774926516561
delta_pos,trajectory_profiles,regression,ridge,946,-0.11259662792280667
delta_pos,trajectory_profiles,regression,random_forest,947,-0.023176144529879372
delta_pos,trajectory_profiles,regression,ridge,947,-0.2471406858516237
delta_pos,trajectory_profiles,regression,random_forest,948,-0.030359038648607627
delta_pos,trajectory_profiles,regression,ridge,948,-0.17676609923655057
delta_pos,trajectory_profiles,regression,random_forest,949,-0.026205855559100287
delta_pos,trajectory_profiles,regression,ridge,949,-0.17021829440792743
delta_pos,trajectory_profiles,regression,random_forest,950,-0.08039796149926844
delta_pos,trajectory_profiles,regression,ridge,950,-0.2089194517889621
delta_pos,trajectory_profiles,regression,random_forest,951,-0.01496552139954499
delta_pos,trajectory_profiles,regression,ridge,951,-0.1525864835209837
delta_pos,trajectory_profiles,regression,random_forest,952,-0.01981687597533279
delta_pos,trajectory_profiles,regression,ridge,952,-0.1844775725488704
delta_pos,trajectory_profiles,regression,random_forest,953,-0.0607436223607952
delta_pos,trajectory_profiles,regression,ridge,953,-0.15159908097964628
delta_pos,trajectory_profiles,regression,random_forest,954,-0.03894907952374338
delta_pos,trajectory_profiles,regression,ridge,954,-0.14441950824111485
delta_pos,trajectory_profiles,regression,random_forest,955,-0.040401536274335625
delta_pos,trajectory_profiles,regression,ridge,955,-0.12488616291608534
delta_pos,trajectory_profiles,regression,random_forest,956,-0.05414120288391855
delta_pos,trajectory_profiles,regression,ridge,956,-0.14195626943313494
delta_pos,trajectory_profiles,regression,random_forest,957,-0.00958040447882117
delta_pos,trajectory_profiles,regression,ridge,957,-0.14936696933045024
delta_pos,trajectory_profiles,regression,random_forest,958,-0.05998012455169037
delta_pos,trajectory_profiles,regression,ridge,958,-0.20279512881974243
delta_pos,trajectory_profiles,regression,random_forest,959,-0.055625672713311355
delta_pos,trajectory_profiles,regression,ridge,959,-0.09154487724559852
delta_pos,trajectory_profiles,regression,random_forest,960,-0.025442489134399515
delta_pos,trajectory_profiles,regression,ridge,960,-0.19458917350228772
delta_pos,trajectory_profiles,regression,random_forest,961,-0.0491520290703938
delta_pos,trajectory_profiles,regression,ridge,961,-0.19872318208654197
delta_pos,trajectory_profiles,regression,random_forest,962,-0.0611570015481054
delta_pos,trajectory_profiles,regression,ridge,962,-0.19917720784570336
delta_pos,trajectory_profiles,regression,random_forest,963,-0.03515538074243374
delta_pos,trajectory_profiles,regression,ridge,963,-0.14905551888717836
delta_pos,trajectory_profiles,regression,random_forest,964,-0.006649327696494645
delta_pos,trajectory_profiles,regression,ridge,964,-0.1539051480594654
delta_pos,trajectory_profiles,regression,random_forest,965,-0.05761756155118671
delta_pos,trajectory_profiles,regression,ridge,965,-0.0835812854412955
delta_pos,trajectory_profiles,regression,random_forest,966,-0.04154249181949006
delta_pos,trajectory_profiles,regression,ridge,966,-0.21633227479334813
delta_pos,trajectory_profiles,regression,random_forest,967,-0.054464440099329846
delta_pos,trajectory_profiles,regression,ridge,967,-0.1368767161920133
delta_pos,trajectory_profiles,regression,random_forest,968,-0.06702795943608944
delta_pos,trajectory_profiles,regression,ridge,968,-0.18381105547461127
delta_pos,trajectory_profiles,regression,random_forest,969,-0.012216386384783917
delta_pos,trajectory_profiles,regression,ridge,969,-0.1296870818162486
delta_pos,trajectory_profiles,regression,random_forest,970,0.002579525697395879
delta_pos,trajectory_profiles,regression,ridge,970,-0.10895042123859182
delta_pos,trajectory_profiles,regression,random_forest,971,-0.006545628104536905
delta_pos,trajectory_profiles,regression,ridge,971,-0.1717087751470169
delta_pos,trajectory_profiles,regression,random_forest,972,-0.037111395202656036
delta_pos,trajectory_profiles,regression,ridge,972,-0.17950958688234658
delta_pos,trajectory_profiles,regression,random_forest,973,-0.028927105765047423
delta_pos,trajectory_profiles,regression,ridge,973,-0.13372832422963832
delta_pos,trajectory_profiles,regression,random_forest,974,-0.048619527489958056
delta_pos,trajectory_profiles,regression,ridge,974,-0.1718838417498274
delta_pos,trajectory_profiles,regression,random_forest,975,-0.035337986510346656
delta_pos,trajectory_profiles,regression,ridge,975,-0.1514279284928181
delta_pos,trajectory_profiles,regression,random_forest,976,-0.028434368798312182
delta_pos,trajectory_profiles,regression,ridge,976,-0.11588574170056525
delta_pos,trajectory_profiles,regression,random_forest,977,-0.051815689537321095
delta_pos,trajectory_profiles,regression,ridge,977,-0.16489253996451805
delta_pos,trajectory_profiles,regression,random_forest,978,-0.023145047703884213
delta_pos,trajectory_profiles,regression,ridge,978,-0.08876049166010529
delta_pos,trajectory_profiles,regression,random_forest,979,-0.06282988598349304
delta_pos,trajectory_profiles,regression,ridge,979,-0.15495522551069243
delta_pos,trajectory_profiles,regression,random_forest,980,-0.043062038161872
delta_pos,trajectory_profiles,regression,ridge,980,-0.11812880796289829
delta_pos,trajectory_profiles,regression,random_forest,981,-0.06003234028979898
delta_pos,trajectory_profiles,regression,ridge,981,-0.19917496302735102
delta_pos,trajectory_profiles,regression,random_forest,982,-0.03716784006063241
delta_pos,trajectory_profiles,regression,ridge,982,-0.16883197529425503
delta_pos,trajectory_profiles,regression,random_forest,983,-0.054775962721944536
delta_pos,trajectory_profiles,regression,ridge,983,-0.1716543373556156
delta_pos,trajectory_profiles,regression,random_forest,984,-0.04388413922403407
delta_pos,trajectory_profiles,regression,ridge,984,-0.1588278160642058
delta_pos,trajectory_profiles,regression,random_forest,985,-0.07829801665559113
delta_pos,trajectory_profiles,regression,ridge,985,-0.17103391808834204
delta_pos,trajectory_profiles,regression,random_forest,986,-0.04224749626754114
delta_pos,trajectory_profiles,regression,ridge,986,-0.13954382727124248
delta_pos,trajectory_profiles,regression,random_forest,987,-0.08048079351912127
delta_pos,trajectory_profiles,regression,ridge,987,-0.2142679997398142
delta_pos,trajectory_profiles,regression,random_forest,988,-0.026484652744435254
delta_pos,trajectory_profiles,regression,ridge,988,-0.12763102827053077
delta_pos,trajectory_profiles,regression,random_forest,989,0.002641294537333394
delta_pos,trajectory_profiles,regression,ridge,989,-0.10284714027079181
delta_pos,trajectory_profiles,regression,random_forest,990,-0.07293937632780685
delta_pos,trajectory_profiles,regression,ridge,990,-0.16447064260509553
delta_pos,trajectory_profiles,regression,random_forest,991,-0.03795546913311931
delta_pos,trajectory_profiles,regression,ridge,991,-0.19462883604032838
delta_pos,trajectory_profiles,regression,random_forest,992,-0.025100638125199783
delta_pos,trajectory_profiles,regression,ridge,992,-0.2253798687014002
delta_pos,trajectory_profiles,regression,random_forest,993,-0.014123727149120168
delta_pos,trajectory_profiles,regression,ridge,993,-0.12348835129075882
delta_pos,trajectory_profiles,regression,random_forest,994,-0.07493492273279272
delta_pos,trajectory_profiles,regression,ridge,994,-0.2063083917367498
delta_pos,trajectory_profiles,regression,random_forest,995,-0.024940500739962367
delta_pos,trajectory_profiles,regression,ridge,995,-0.11866159793263904
delta_pos,trajectory_profiles,regression,random_forest,996,-0.06818025741263403
delta_pos,trajectory_profiles,regression,ridge,996,-0.14758358102486951
delta_pos,trajectory_profiles,regression,random_forest,997,-0.048552172657603324
delta_pos,trajectory_profiles,regression,ridge,997,-0.12476860527036884
delta_pos,trajectory_profiles,regression,random_forest,998,-0.036578079461130786
delta_pos,trajectory_profiles,regression,ridge,998,-0.17475613169487547
delta_pos,trajectory_profiles,regression,random_forest,999,-0.051469292594256144
delta_pos,trajectory_profiles,regression,ridge,999,-0.1827514351878707
delta_pos,trajectory_profiles,classification,logistic,0,0.506629787947364
delta_pos,trajectory_profiles,classification,random_forest,0,0.5404073422177522
delta_pos,trajectory_profiles,classification,logistic,1,0.45403570530550674
delta_pos,trajectory_profiles,classification,random_forest,1,0.4469072164948454
delta_pos,trajectory_profiles,classification,logistic,2,0.5114324029838236
delta_pos,trajectory_profiles,classification,random_forest,2,0.5036752996395942
delta_pos,trajectory_profiles,classification,logistic,3,0.5433408767077362
delta_pos,trajectory_profiles,classification,random_forest,3,0.5482608331237951
delta_pos,trajectory_profiles,classification,logistic,4,0.4711507836727852
delta_pos,trajectory_profiles,classification,random_forest,4,0.5065082558042076
delta_pos,trajectory_profiles,classification,logistic,5,0.4850138295197385
delta_pos,trajectory_profiles,classification,random_forest,5,0.5170396446232504
delta_pos,trajectory_profiles,classification,logistic,6,0.46830944598105767
delta_pos,trajectory_profiles,classification,random_forest,6,0.4908767077361495
delta_pos,trajectory_profiles,classification,logistic,7,0.4719051211130668
delta_pos,trajectory_profiles,classification,random_forest,7,0.49974855418657277
delta_pos,trajectory_profiles,classification,logistic,8,0.44920794568770434
delta_pos,trajectory_profiles,classification,random_forest,8,0.46153298130919457
delta_pos,trajectory_profiles,classification,logistic,9,0.45753918363925905
delta_pos,trajectory_profiles,classification,random_forest,9,0.47744531053557954
delta_pos,trajectory_profiles,classification,logistic,10,0.42889112396278606
delta_pos,trajectory_profiles,classification,random_forest,10,0.41115581258905376
delta_pos,trajectory_profiles,classification,logistic,11,0.47922219428379853
delta_pos,trajectory_profiles,classification,random_forest,11,0.4903528622915096
delta_pos,trajectory_profiles,classification,logistic,12,0.4493420501215321
delta_pos,trajectory_profiles,classification,random_forest,12,0.4470497024557874
delta_pos,trajectory_profiles,classification,logistic,13,0.5033107032101248
delta_pos,trajectory_profiles,classification,random_forest,13,0.5180370463498449
delta_pos,trajectory_profiles,classification,logistic,14,0.5329896907216495
delta_pos,trajectory_profiles,classification,random_forest,14,0.49040315145419494
delta_pos,trajectory_profiles,classification,logistic,15,0.5626770597602884
delta_pos,trajectory_profiles,classification,random_forest,15,0.5368703377755427
delta_pos,trajectory_profiles,classification,logistic,16,0.5662308272567262
delta_pos,trajectory_profiles,classification,random_forest,16,0.5205808398290168
delta_pos,trajectory_profiles,classification,logistic,17,0.49325287067303664
delta_pos,trajectory_profiles,classification,random_forest,17,0.4752493504316487
delta_pos,trajectory_profiles,classification,logistic,18,0.5304919956416059
delta_pos,trajectory_profiles,classification,random_forest,18,0.5715363339200401
delta_pos,trajectory_profiles,classification,logistic,19,0.5318833291425699
delta_pos,trajectory_profiles,classification,random_forest,19,0.5264688626267706
delta_pos,trajectory_profiles,classification,logistic,20,0.4796747967479675
delta_pos,trajectory_profiles,classification,random_forest,20,0.4833333333333333
delta_pos,trajectory_profiles,classification,logistic,21,0.4851311708993379
delta_pos,trajectory_profiles,classification,random_forest,21,0.4805758109127483
delta_pos,trajectory_profiles,classification,logistic,22,0.47312882407174595
delta_pos,trajectory_profiles,classification,random_forest,22,0.5241052719805549
delta_pos,trajectory_profiles,classification,logistic,23,0.45334842008213894
delta_pos,trajectory_profiles,classification,random_forest,23,0.49076355712010733
delta_pos,trajectory_profiles,classification,logistic,24,0.4480010057832537
delta_pos,trajectory_profiles,classification,random_forest,24,0.4147766323024055
delta_pos,trajectory_profiles,classification,logistic,25,0.4508423434749812
delta_pos,trajectory_profiles,classification,random_forest,25,0.4792892465007125
delta_pos,trajectory_profiles,classification,logistic,26,0.5977286061520408
delta_pos,trajectory_profiles,classification,random_forest,26,0.518183723074344
delta_pos,trajectory_profiles,classification,logistic,27,0.5043500125722906
delta_pos,trajectory_profiles,classification,random_forest,27,0.5027784762383706
delta_pos,trajectory_profiles,classification,logistic,28,0.5469030257312884
delta_pos,trajectory_profiles,classification,random_forest,28,0.4994929176095885
delta_pos,trajectory_profiles,classification,logistic,29,0.4217500628614534
